emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7
-3.368750608592882667e+00,-1.362471298239974082e+01,-1.445768123155660945e+01,-2.466856850234027831e+01,-5.005660061259482774e+01,-1.164426052762298092e+01,-4.556869320358506670e+00,-1.678035269161007204e+00
5.469018607863042725e+00,-1.706200411012733120e+00,-4.322073600036571150e+00,-9.039028577748766224e+00,-9.938484927686522497e+01,4.776830642652598158e+00,-3.392539763319686763e+00,3.964634618646585729e+00
4.439056270319613695e+00,5.375035461952847093e+00,3.506778002363247992e+00,-1.902231980133615963e+01,-2.143263104522393547e+01,4.161600090337597635e+01,-3.853152804053577185e+00,8.809697563793772446e-01
-3.015510167319558565e+00,1.109045367229723666e+01,4.307427516822808222e+00,5.468013428307737911e+01,9.518393542885036140e+01,6.223609196739413818e+01,-3.984025477672732407e+00,-4.815795261302511676e+00
-3.744549449821827025e+00,1.789770230556737118e+01,5.926535052462378772e+00,4.924024817954834532e+01,8.613133627292393157e+01,6.266970064289653664e+01,3.957041330433718862e+00,-2.324160335684034351e+00
-2.300934179007651181e+00,5.482040940595587664e+00,9.543308565039666291e+00,2.258200963554241270e+01,8.931878088940635507e+00,9.062307639880948784e+00,5.780449200258096276e+00,4.538408176380848147e-03
6.058360870705827850e-01,-2.716181957485083842e+00,1.388828661513804619e+01,1.589899145624370291e+01,-6.612534104530580237e+01,-5.059083914373130142e+01,7.543577138329351506e+00,5.103465204662067656e+00
-9.151575700336463726e+00,1.649199985122644918e+01,2.963601951610094432e+00,-3.123381964309530190e+00,-8.227978414510452865e+01,-6.092817928703578900e+01,4.487485405670930128e+00,-1.887136600017664367e+00
-3.471073555010828038e+00,1.349638988733528144e+01,1.420525219371455172e+01,1.349843792722373514e+01,-7.786821949625114314e+00,-1.351334031805144420e+01,2.817070828318755105e+00,-2.435572061483040063e+00
5.521328292866347631e-01,1.810259888230143943e+00,2.888673933184313647e+00,4.681595536208771335e+00,-1.040383962024223763e+01,1.528075942199204462e+01,1.236885461309513268e+00,7.477038911695010892e-01
-1.705443912129881168e-01,-4.408365745076006093e-01,-1.046271196742913023e+00,-1.406226397759278157e+00,-2.525594691366109146e+00,-1.948549978887716971e+00,-2.288032486912192631e-01,-1.218549639367629833e-01
7.327133712306010516e+00,4.963560993359335427e+00,-1.039590292658050075e+01,-3.992642910451354510e+01,-1.887899996821149955e+02,-2.116085806052948470e+01,2.452294617646022079e+00,6.321054118076169459e+00
-2.911286986899152662e+00,8.023512344461477541e-01,-3.365599480199991778e+00,1.373538379648452334e+01,-1.140233896163608733e+02,-3.592866566854111987e+00,-9.008228042855929374e+00,-4.803125867367912250e+00
-1.762582635919462604e+01,-8.313749567519783668e+00,7.760710584393388345e+00,8.607476035342706666e+01,2.201956739724080876e+02,5.447512012713021790e+01,-1.808440912865849626e+01,-1.937852443482056941e+01
-6.427031701737575986e+00,5.589911682407440630e+00,1.510438326299818712e+01,5.364691339949305871e+01,2.430935942228848603e+02,4.462618057435790320e+01,-2.889506356748476001e+00,-6.593513183113607568e+00
-5.484716564584342535e+00,2.530186457544591150e+01,1.592023332541951497e+01,1.403371774554281615e+01,8.837367846698124652e+01,-1.177790182486786108e+01,1.763903428554305819e+00,-2.537557462209546699e+00
-3.639304366986785944e+00,2.486067864630593505e+01,1.702541520688714272e+01,1.517648671860111875e+01,5.014647366827233554e+00,-6.052412452641227247e+01,-2.321255121123563026e+00,-4.104457401212619594e+00
1.024037401652875623e+01,1.303131737474679497e+01,3.035611225876490238e+01,3.942986829582875430e+01,-6.380508490845087977e+00,-6.877035787565290548e+01,-4.119467467805772998e-01,3.707316601464626160e+00
-3.758906677722499978e-01,1.111088796753521635e+01,1.431820092609576989e+00,9.364439895834323124e+00,-4.420244900164541946e+01,-4.333293978108210354e+01,3.891311132828743524e+00,8.270627197670554764e-01
2.441115736283227200e+00,-1.453013365059641160e+01,-1.463738084002318374e+01,-3.381898350737812109e+01,-7.267455521530916940e+01,-1.246839098040816296e+01,5.284941974970498890e+00,4.320347330875853764e+00
-1.885240594078118725e+00,-3.491931527074217456e+01,-2.784205091923041309e+01,-4.439656956342268757e+01,-4.357241742479977376e+01,2.394039471490384585e+01,6.452853127241366948e-01,3.277077368022516701e+00
-1.070835744912352894e+01,-2.091646070802569213e+01,-1.927566562527273675e+01,-6.743964367086537237e+00,8.347626193586253862e+01,6.959049552998575905e+01,-4.797301388952343260e+00,-4.322567189038958091e+00
-2.642652086852903537e+00,-1.027293162028683149e+01,-1.531407183440750330e+00,1.103606742527275131e+01,8.037863662698768508e+01,7.878959102202016140e+01,-3.836616647921255563e+00,-3.078143028266372205e+00
1.007198215017361242e+01,2.524745435860719311e+00,1.034167464733115338e+01,-2.828054065275640383e+01,-1.872154622856916362e+01,5.468362249663638153e+01,5.407879027696721685e+00,7.010219411889366370e+00
8.961693029490614748e+00,1.940415832867665813e+01,2.140312985888184727e+01,1.068569704825661404e+01,-9.798184718363593504e+00,1.997320759276997393e+01,1.993884863538388341e+00,3.028096405547913594e+00
3.852931876914024834e+00,9.103212697000579112e+00,1.133986712370181493e+01,7.702759784940557353e+00,-2.914031522865364821e+01,-1.571841844807392619e+01,2.877050344271500748e+00,1.452846620321176285e+00
2.576268929969405264e+00,-4.956801983418455571e+00,-1.627257888106924355e+01,-2.187106384614229881e+01,-1.183698294352946903e+02,-7.411298462635204487e+01,4.082211495137205048e+00,3.822630828356314403e+00
6.551177900886028027e+00,-1.213494929752047469e+01,-2.304573575306795163e+01,-2.347721615980371013e+01,-1.410410235190390438e+02,-9.114246939486159249e+01,7.427411227561705687e+00,9.946441835057646230e+00
-6.227667223313206435e+00,-8.661423339811404887e+00,-1.938994697355759556e+01,-1.503068651541379808e+00,-8.912430050166341289e+01,-5.160248684499113381e+01,2.948533483375918252e+00,1.818742192534867463e+00
-1.813226814387689956e+01,1.977935126768623064e+01,4.306832065621211569e+00,4.058102353613729463e+01,5.213468528381022793e+01,2.564168115750915433e+01,-6.174771543891387715e+00,-1.205326060751995065e+01
-5.399619729810409829e+00,1.611967445974666191e+01,1.202728805765367603e+01,2.185779645462950782e+01,1.251648839038573442e+02,9.370973967373276992e+01,-4.890591212789603404e+00,-9.899530241967960720e+00
3.696092880444767026e+00,-9.916847436015366668e+00,4.098082424270394597e+00,9.505396395118006936e+00,2.004327411974301185e+02,1.175360116594445401e+02,-1.983747765992145862e+00,-4.676308088596032420e+00
5.516330321991832264e+00,-1.195236577905606801e+01,-1.033907961885469362e+01,-1.994283122553580512e+01,6.089920061602943235e+01,6.131074684536595498e+01,4.263799105718839577e+00,5.270854542205352544e+00
6.958396545205852490e+00,-2.686731747628114952e-01,-5.102284079136826023e+00,-3.958136556188275534e+01,-3.595784666755241687e+01,-4.698084548923162629e-01,5.478052833950121325e+00,8.895055186174609219e+00
6.262696504376575213e+00,7.119119089187347704e+00,7.108175112630041426e+00,-7.680346857271821648e+00,-8.117813044645828313e+01,-4.880854965623825592e+01,2.873057504322646394e-01,5.558329581056812074e+00
1.587868428758067996e+00,-9.433508321930750284e-01,2.108596268100973337e+00,9.532352095419364346e+00,-1.034025472669595729e+02,-6.203796279658828894e+01,-1.928676583344046680e+00,1.407405892432691097e+00
-2.195552333333415262e+00,-7.647858176447674516e+00,-9.832153904232404429e+00,-2.290666184497369073e+01,-3.650165950982299989e+01,-5.197334037856246880e+01,-3.636412343164140193e+00,-2.516660629734871701e+00
-2.630581535655268866e+00,-3.108490475074232595e+00,-7.419468451594306124e+00,-2.285176419613510035e+01,-2.314577914502538292e+01,-5.185966197239011422e+01,1.173894708761169525e-01,-2.317699878713162409e+00
-1.233207082833890800e+00,9.160353705501659505e+00,2.313779542288464341e+01,3.590048596299303085e+01,-4.024765446441606542e+01,-7.815144789070947695e+01,-5.664938067428964885e+00,-4.651400219109341094e+00
-6.527841883625914221e+00,1.213790983529735001e+01,3.383474758905406077e+01,4.719112951836191883e+01,3.565507308544756171e+00,-8.361776969990994246e+01,-1.700153736515413883e+01,-1.235082812678297870e+01
-4.776925643703979318e+00,1.009201351053121876e+01,2.410537454744240549e+01,3.721647081252628908e+01,6.073504485274347076e+01,-2.021650204747490420e+01,-7.249305291272392537e+00,-6.940760465203887897e+00
8.277808875526009302e-01,-1.369596829586958719e-01,1.439125779789868886e+00,-1.551061505624616643e+00,-4.624216880307969291e+00,-4.784417792457006158e+00,-3.450946849615288414e-02,2.562656127776206105e-01
2.663397658475790131e-01,3.306888437504595935e-01,-3.617586029657013924e-01,3.478110172945545031e+00,-5.583556940897636878e+00,1.692679472926258200e+00,-2.838622215837747764e-01,1.176288802969497893e-01
-2.481698776873408452e+00,-8.788770779652433918e-01,-4.060510966125664645e+00,-1.477316319608392092e+01,-1.853711759936324199e+01,-2.254906076851751351e+01,-4.015454787818493188e+00,-3.635688242868145181e+00
-2.586666806473823410e+00,-5.252080255818221133e-01,-6.533638551619139534e+00,-1.731744754095886307e+01,-7.136919409662556291e+01,-6.612072218812130586e+01,-3.659108137071975797e-01,-2.865059496429764874e+00
5.514935956678086448e+00,4.866790302561956771e+00,-4.736206407882640690e+00,-3.743219099090428870e+01,-2.481627815150633296e+02,-1.319125834413027860e+02,2.531133731288271349e+00,4.585609504042715834e+00
5.963921092679539626e+00,1.254923505970594277e+01,2.282571197390856899e+00,-6.166223021306895191e+01,-2.713982722935627407e+02,-1.689241393472815957e+02,2.064941281564092179e-01,5.738618852886455457e+00
-6.294878997715269264e+00,-1.839468517163044936e+00,-9.051981868324727731e-01,9.196895029425597556e+00,2.904792574113687920e+01,-9.971129880799668399e+01,-7.602072725115380791e+00,-7.033398068709480810e+00
-1.056490251803831093e+01,-1.330403620043103352e+01,-7.102485504584794995e+00,3.672659359034653903e+01,1.667328449870314557e+02,-1.171391886081460143e+01,-6.053886452034218379e+00,-1.106396531020555685e+01
-6.170299212866956040e+00,-1.185210233073282104e+01,-5.584187373825560741e+00,2.739618802997004110e+01,9.560638321519122940e+01,2.377629091819643747e+01,-2.414242073359671892e+00,-6.358124846191284263e+00
-5.650551741185498855e-01,-9.933430228258179895e-01,8.545003544703105192e+00,3.383112435055174672e+01,8.210203193683935297e+01,6.281422907554173207e+01,-9.623327725449990488e-01,-2.436402272435853611e+00
-6.031955169256779214e+00,-6.373610178860857900e-01,1.088042496831615580e+01,2.340520806864401493e+01,8.395945341093654690e+01,1.004844121605912903e+02,-5.579111432875504484e+00,-7.697377996794036115e+00
-4.684958246177027164e+00,6.716950871486210950e+00,1.278833672985492775e+01,1.935124650377166589e+01,5.562414327096463751e+01,9.977282143142912219e+01,-4.856153879024119213e+00,-5.807764019095501773e+00
3.870329892573312947e+00,1.639483273566168720e+01,6.500183662229730430e+00,2.786708733039692021e+00,-6.370484615130962425e+01,4.853550048031057429e+01,4.863487733188168072e+00,5.495085158426055827e+00
1.352980339134101229e+01,4.405809089791983268e-01,-5.264807263294844830e+00,-1.566622587926122279e+01,-1.112202714840140203e+02,-5.993446511756062023e+00,1.277642202916691794e+01,1.656696885758093885e+01
7.039427565299400058e+00,-1.737124042863852225e+01,-1.298335616716582841e+01,-3.079681018890915212e+01,-4.445202747476034943e+01,-5.469568964331220684e+01,5.236668242653548688e+00,8.802168839333859296e+00
-6.547592994398010013e+00,-3.984931102406943371e+00,-1.289366258185268244e+01,-4.023507011300949898e+00,1.066573154552531122e+01,-6.926103244277921078e+01,-4.820741811733562088e-01,-2.871754524170000877e+00
1.078169471706573290e+00,2.532258065948091996e+00,5.383030947808373767e+00,-4.599193303701605373e+01,4.464049282654093531e+01,-4.128993049316609643e+01,4.850107319565863051e+00,1.449112487424527806e+00
8.468161876122939802e+00,2.193930987018355871e+00,1.362386020127082276e+01,-4.699159920754926389e+01,3.113498788642917248e+01,-3.399876045595263463e+00,4.651286226959181036e+00,5.223650278340382869e+00
4.293278611389494515e+00,-4.210245619147451990e+00,-4.973937144850720138e+00,-4.376852151765567811e+01,-5.824740713600828457e+01,2.337364767566826629e+01,3.823420783294944947e+00,4.509493175989991443e+00
-1.715599015436871255e+01,-1.544005785054515556e+01,-8.813246671909386265e+00,-1.383044154078610788e+01,8.048201963322492247e+01,7.109668942632566768e+01,-1.100038332290726650e+01,-1.425794235220309858e+01
-2.746289347716821538e+01,2.037877395997618635e+00,2.866045230317932457e+00,5.210611907122568454e+01,2.485800104213279269e+02,1.201679380585429158e+02,-1.396067112560216472e+01,-2.298870359309133349e+01
-4.314371781583407284e+00,1.212987896290831102e+01,2.457195306863678930e+00,-2.443502870459950849e+00,6.921530102535442097e+01,8.580567007506432731e+01,1.894338662035583098e+00,-6.339346529270191155e-01
-1.128748623645226878e+00,1.576478695045408429e+01,4.975213435295769315e+00,-1.057749357978364557e+01,-1.093214388598146058e+01,5.972251866391702180e+01,-2.710913600286189773e+00,-1.245867314543207982e+00
1.120106285199770113e+01,7.005538029536741540e+00,1.175799709608555865e+01,1.656536141176297505e+01,-4.436681665437888711e+01,1.884450598797629794e+01,1.637218974188308529e+00,8.143473498888416984e+00
1.567359792388572259e+01,-1.929048839544581639e+01,7.081280004080398705e+00,7.364243156428859294e+00,-1.825192260932179167e+01,-6.166777748299733730e+01,2.713930358793497977e+00,9.707042472804046085e+00
1.075630161544551910e+01,-6.464432195051198704e+00,-4.109994798733815458e+00,2.646604306443363797e+01,-3.043979303031067829e+01,-1.289102578386441280e+02,9.428635424228976047e-01,4.952907860593454004e+00
1.093887033957070720e+01,-2.326516899492956369e+00,-4.921506255126982587e+00,5.532233551960194262e+01,-2.174179273491823494e+02,-1.297566228397952557e+02,7.464697303489003843e+00,8.623184840057593448e+00
1.534760204886181612e+01,3.268940183156171742e+00,-1.705843583995988766e+01,1.786047526600800239e+01,-2.967431230834912981e+02,-1.240616667559165336e+02,1.142997051727941837e+01,1.420886799241226583e+01
2.254691924660367164e+00,2.346324563872836322e+01,-2.008317086597929446e+01,1.649779633095569054e+01,-1.177034358130558758e+02,-1.038193226887045455e+02,-3.483073576066715304e+00,3.878031834417310364e-01
-7.546747327378595216e+00,4.120570032635126267e+01,-3.465250089874475137e+00,1.796115449000464537e+01,-3.704895020182584631e+01,-6.413611696945950769e+01,-1.097727601111401619e+01,-1.000711439862859287e+01
-3.953726433924558137e-01,-5.444153480439553050e-01,-2.524290510212384042e+00,9.251208471068459005e+00,-1.381417865407176748e+01,-1.487900114591646172e+01,-3.293296222172923393e-01,-8.856480833859559088e-02
-4.551456027138529592e-01,-2.354986563269221733e+00,-6.615897903748777509e-01,-2.741298610884754794e-01,-2.158149673888305753e-01,4.583161555353594707e+00,-1.830994516677967032e-01,-7.742965233903018607e-01
4.267916372141606907e+00,2.728964157049914263e+01,1.897619693146943121e+01,6.278641916085384622e+01,1.234227669297543883e+01,5.023218837530416536e+00,-6.029309878804381739e+00,-2.591419891947428056e+00
4.245184292996024844e-01,2.267840113224178111e+01,2.375867848241624003e+01,4.408535227972068071e+01,4.090305255583907496e+01,-4.717377633618062838e+00,-9.275209065887102255e-01,-2.541062605417158782e+00
-4.358747390588170845e+00,-4.600311011843476905e+00,-6.712197553118119941e-01,1.645695394819039237e+01,1.235059201236080995e+01,-4.957046095335488189e+01,-7.457184817881494787e-01,-3.994868618444429309e+00
6.309472250598592957e+00,6.433706861558817991e+00,8.539199243245604976e+00,3.073559579685039012e+00,-8.542034449550486386e+01,-8.224170608752780254e+01,5.103831191786854404e+00,6.100921182600787418e+00
1.918190342197833331e+01,2.147307799702841535e+01,1.418206155662711154e+01,-5.267073418823975572e+01,-2.148087216409998916e+02,-9.228370280503359879e+01,1.517277468791906259e+01,1.810923648700848076e+01
1.344824728584549689e+01,1.119757406360656482e+01,-7.805591469648742731e+00,-4.969661534898531130e+01,-2.256891873425510937e+02,-1.113746942785003284e+02,1.086250678057382224e+01,1.396711178955033716e+01
-1.626436074980329494e+01,-9.365928077227163584e+00,-1.506350669348105242e+01,3.033978804017521469e+01,-5.034376650680061971e+01,-4.909261234591616585e+01,-5.688291518778839873e+00,-9.227066627677963595e+00
-2.601308138087298971e+01,-6.701766827151677930e+00,-6.975350621844972565e+00,-2.275128351091698420e+01,6.533495562965725867e+00,3.781247850162804980e+01,-5.267687948983152069e+00,-1.517800641643861681e+01
-3.062648798437260922e+01,2.382391691481113583e+01,1.675179123268327430e+01,1.008279082471106491e+01,1.309357683286413021e+02,9.354691514906971861e+01,-1.260673991018699525e+01,-2.332948333565056487e+01
